body,number,time,user
"Bonjour Madame la Préfète,

Voici ma contribution à la PPVE portant sur l'UTNS de Villard de Lans : 

Je suis opposée à l'établissement de l'UTNS sur le parking de la côte 2000 pour de multiples raisons, à commencer par le fait que ce projet est un projet d’un autre siècle qui entrainera le territoire dans la poursuite d’une course au tourisme et à l’or blanc alors qu’il devient urgent de mettre en place des réflexions vertueuses sur des projets d’avenir. Ce projet est un non-sens et en dehors de toute réalité (si ce n’est celle des intérêts financiers à court/moyen terme de quelques investisseurs).

Le désintérêt des investisseurs pour le territoire, la durabilité, l’environnement, la biodiversité etc. est manifeste car aucun détail chiffré, fiable tenant compte de tous les éléments n’est produit.

Aucune étude approfondie sur les impacts environnementaux n’a été faite par le porteur de projet (alors que la loi le nécessite). Des données chiffrées sont manquantes comme le mentionne le rapport de la MRAE.

La question de la ressource en eau est primordiale et est déjà un sujet d’inquiétude depuis plusieurs années, sans qu’aucune étude complète tenant compte de tous les facteurs n’ait été menée. Les spécialistes de l’eau reconnaissent qu’il y a méconnaissance faute d’étude approfondie (avant même que ces projets immobiliers ne fassent parler d’eux) sur les réserves en eau dans le Vercors.

D’un point de vue économique aucun détail n’est fourni, permettant d’avoir la certitude que ce projet immobilier sera viable et apportera au territoire un développement économique et pas au contraire un conflit avec l’existant (voir ailleurs et nombreuses études sur lits chauds/froids alors que rénover l’existant aurait davantage de sens).

Ce projet n’est qu’un investissement à visée de profits court/moyen terme pour le porteur qui ne s’implante/s’intéresse en aucune autre manière au territoire.

Ce projet relève d’une approche du tourisme « industrielle », fondée sur une résidence hôtelière haut-de gamme : quid sur le coût de la vie (des denrées alimentaires au foncier) sur ce territoire qui est déjà inaccessible aux jeunes ?

Le projet est soutenu par la municipalité pour des raisons de court terme : si le projet immobilier n’est pas accepté alors le porteur de projet qui détient ponctuellement les remontées mécaniques ne renouvellera pas son contrat de délégation de service publique sur les remontées mécaniques et la municipalité sera alors très affaiblie et fragilisée d’un point de vue financier si aucune autre candidature pour la DSP n’est présentée. Cet aspect est entendable mais ce choix est court-termiste et rendra la situation pour nos enfants encore plus grave.

D’un point de vue sociologique de nombreuses études montrent que face à un problème inéluctable, plus on attend, plus on remet au lendemain, pire sont les conséquences.

L’époque actuelle est historique en termes de transition à mener : j’aimerais tant que le Vercors et l’Isère fassent parler d’eux non pas sur des projets d’un autre temps qui divisent les citoyens et auront des conséquences négatives pour nos enfants, mais grâce à leur exemplarité sur les choix d’avenir, une vision sociétale tournée vers le collectif (et pas seulement dans l’intérêt de quelques investisseurs) et dont l’esprit soit Durable.

Je vous remercie beaucoup pour votre attention et vous présente, Madame la Préfète, mes salutations respectueuses",1896,2025-04-26 16:28:00,Anonyme
"Ce projet est porté et supporté par le petit écosysteme du ski sur Villard et Corrençon, qui a vécu de bien belles années grâce à l'or blanc. 

L'addiction est forte. Ça se comprend.

En quelques semaines, on fait son année. €€€.

Alors l'arrivée de TP fait tourner les têtes.
Des promesses de clientèle bling bling qui dépenserait beaucoup plus que la clientèle familiale qui fréquente aujourd'hui la station...

Qui peut y croire ?

Même TP, qui a appris le ski ici, va maintenant skier dans des stations d'altitude. Et ce sera la même chose pour cette clientèle happée,  elle viendra voir une fois... et aura vite compris, elle ira voir ailleurs. Pas de boutique Vuitton, Hermès ou Chanel à Villard et Correncon. Ici, c'est rustique. 

Et qui peut imaginer une cohabitation réussie entre les résidences actuelles (qui se vident, voir les annonces immobilières.. avec des prix en chute libre) et un resort 4 étoiles juste devant ?

C'est du perdant-perdant ce projet.

Perdant, les propriétaires des résidences de la Côte 2000. Ils vont souffrir 3 ans à cause d'un chantier hors-normes, et la valeur de leur bien aura été divisée par 2 ou par 3 dans le même temps.

Perdant, l'Ananda Resort, car les 800 lits seront 800 lits froids de plus. Tout cela parce qu'il ne s'intègre pas dans une vision d'ensemble de la transition des 4 Montagnes. Une vision dans laquelle on réfléchit et on planifie sérieusement la fin progressive de l'économie du ski.

Quant aux impacts sur notre belle montagne, sur la ressource en eau, ils seraient considérables, cela apparaît clairement dans les documents de la MRAe et du Conseil Scientifique du Parc.

Alors NON, le petit écosystème du ski ne peut décider tout seul d'envoyer tout un territoire, une grande majorité d'habitants et de touristes amoureux de ce coin de paradis... dans le mur.

J'avais participé à la réunion publique organisée par Vercors Citoyens sur la future DSP de Villard. Ces gens-là ont sacrément bien bossé pour démontrer qu'il y a des chemins viables de transition. Qu'on peut gagner de l'argent sans dépendre uniquement de la neige, tout en en gagnant bien quand il y en a. 

Il y a donc d'autres modèles de développement, respectant les valeurs de ce territoire. 

Je suis POUR des projets vertueux de développement à Villard et Corrençon.

Je suis CONTRE ces projets qui ne profiteront à court terme qu'au petit écosystème du ski, Et finiront en friche immobilière XXL d'ici 2030.",1895,2025-04-26 16:19:00,Anonyme
"Bonjour,

Totalement contre ces projets immobiliers d’un autre temps (aussi bien le Projet UTNS sur Villard que le projet sur Corrençon)

Nous avons l’impression que les erreurs du passé ne servent à rien ! (constructions des années 1970-1980, avec des projets identiques  … centre commercial … piscine etc …  réalisations depuis tombées en désuétudes et … abandonnées).

Le changement climatique, le manque maintenant récurrent de neige dans nos régions de moyenne montagne, devraient nous faire réfléchir sur ce type de projet essentiellement tourné vers le tourisme hivernal (malgré les arguments 4 saisons avancés par les promoteurs, arguments qui relèvent plus du discours et de la publicité mensongère que de propositions concrètes et réalistes). Quand la neige aura certainement disparue dans quelques décennies si non quelques années, que deviendront alors ces constructions et ce type de prestations réservées à une clientèle bien différente (et bien plus exigeante) que la clientèle familiale qui fréquente actuellement notre station aussi bien en hiver qu’en été ?

Bien d’autres contributions sur ce site relèvent les aberrations qui devraient condamner ces projets, aussi bien pendant le déroulement des chantiers que pour l’avenir de notre territoire (impact environnemental des constructions, augmentation de la circulation automobile, problèmes de stationnement déjà existant à Côte 2 000, la question primordiale de l’eau et de ses usages partagés sur un territoire calcaire déjà déficitaire en cette ressource indispensable à la vie etc …).

Pour toutes ces raisons j’espère que les élus et les autorités compétentes (préfecture) feront passer en priorité l’intérêt commun et l’intérêt du territoire en refusant ces deux projets.",1894,2025-04-26 16:03:00,Anonyme
"Le placement le plus rentable : l immobilier en achat/revente.
Les porteurs des projets Vercors l ont bien analysés.
La transformation des locations en Airbnb a déjà modifié l activité de notre zone touristique.
La création de 2 méga structures touristiques va impacter définitivement l attrait du Vercors.
On sait que les investisseurs vont bâtir pour revendre et empocher la plus value. Que la foncière qui va acheter pour mettre les biens en gérance dilué son risque et a une vision à une vision à 10 ans.
Nous les habitants n avons pas à subir les désagréments de ces projets qui n apporteront une activité économique que marginale au plateau.
Pas assez de ressources ici pour de si gros projets 
Une fois l Utns validée il sera trop tard 
Revoyez la voilure et optimiser l existant comme d autres stations de ski courageuses l'ont déjà mis en œuvre.
La vision des années 70 est obsolète tout le monde le sait mais certains ont envie de continuer car c'est leur seule vision.
Le climat a changé et il faut s adapter. Ici aussi.
Ces projets sont obsolètes",1893,2025-04-26 15:59:00,Anonyme
"Il est très curieux de constater que d'une part l'impact paysager du projet Parker ne pourra qu'améliorer le site déjà totalement détruit par les énormes et brutaux bâtiments d'un autre âge de la cote 2000 et des Glovettes. Il est également très curieux de voir que la défense de la nature et de l'environnement soit évoquée pour être contre le projet Parker. Il est clair que l'argument caché, non dit a trait plus la décote imobilière que vont subir les actuels copropriétaires de la cote 2000  et des Glovettes. Nature et environnement ont bon dos, on les utilise à toutes les sauces. Enfin lorsqu'on connait la nature, l'origine et la valeur des flux économiques actuels du Vercors Isère, le projet Parker ne fera qu'améliorer voire rééquilibrer l'économie globale actuelle de Villard de Lans, aujourd'hui ou demain avec ski ou moins de ski.",1892,2025-04-26 15:53:00,Anonymisé
"Bonjour, ce projet sur Villard est totalement archaïque et en 2025 à l'ère du réchauffement climatique, il produira essentiellement des nuisances au niveau environnemental, et de la ressource en eau.Par ailleurs son modèle économique suppose une fréquentation touristique massive, ce qui générera énormément de déplacement de véhicules ( voitures, camions, bus)et donc de pollution , et contribuera à amplifier le dérèglement climatique.",1891,2025-04-26 15:46:00,Anonyme
Il n'y a déjà pas assez de stationnements sur la cote 2000. On va inventer un parking sous terrain payant... Vive l'acces à la nature. Et dans 40 ans on aura reproduit les glovettes version 2030. Quelle horreur !,130,2025-03-31 21:14:00,Anonyme
Un projet qui va dénaturer encore plus le Vercors et qui n'apporte rien au village. Villard et le Vercors n'ont pas besoin de ce tourisme [...],129,2025-03-31 21:12:00,Anonyme
"projet qui ne prend en compte aucun impact écologique, environnemental et  social.",128,2025-03-31 21:12:00,Anonymisé
Un projet qui va dénaturer encore plus le Vercors et qui n'apporte rien au village. Villard et le Vercors n'ont pas besoin de ce tourisme de riches qui ne respecte pas l'environnement.,127,2025-03-31 21:09:00,Anonyme
"Sur les semaines des vacances de Noel et de fevrier, les hébergements déjà existants ne sont pas pleins.
Sur les autres périodes, ils sont quasi vide. 
=> Pas de besoin de nouveaux hébergements touristiques.
A villard, nous avons de nombreux équipements, pour les touristes et les habitants, mais vieillissants
=> pas besoin de nouvel équipement.type piscine
=> besoin de rénover/ refaire l'existant

Le P1 est saturé en hiver, il est occupé toute l'année  par environ 25 voitures par les personnes qui sont en résidence principale au Balcon de villard. 
Si le parking gratuit est remplacé par un parking payant, risque que les touristes privilégient une destination parking gratuit donc perte de clientèle 

Nombreux espaces vides professionnels disponibles à vendre au balcon : besoin de faire revivre l'existant plutôt que de construire de nouveaux bâtiments qui subiront le même sort que les anciens ( revente, abandon => lit froids)

QUID de la cible ? Famille ou affaire? Pas claire ce qui amène des inquiétudes ?
QUID du modèle économique et du projet ? Si TP peut faire jouer son réseau pour amener de la clientèle alors pourquoi ne pas intervenir plutôt en tant qu'apporteur d'affaires? Vendre des appartements par morceaux en lot ou action pour lever les fonds nécessaire pour quel projet à court moyen et long terme?  

Les",126,2025-03-31 21:02:00,Anonyme
"Sur les semaines des vacances de Noel et de fevrier, les hébergements déjà existants ne sont pas pleins.
Sur les autres périodes, ils sont quasi vide. 
=> Pas de besoin de nouveaux hébergements touristiques.
A villard, nous avons de nombreux équipements, pour les touristes et les habitants, mais vieillissants
=> pas besoin de nouvel équipement.type piscine
=> besoin de rénover/ refaire l'existant

Le P1 est saturé en hiver, il est occupé toute l'année  par environ 25 voitures par les personnes qui sont en résidence principale au Balcon de villard. 
Si le parking gratuit est remplacé par un parking payant, risque que les touristes privilégient une destination parking gratuit donc perte de clientèle 

Nombreux espaces vides professionnels disponibles à vendre au balcon : besoin de faire revivre l'existant plutôt que de construire de nouveaux bâtiments qui subiront le même sort que les anciens ( revente, abandon => lit froids)

QUID de la cible ? Famille ou affaire? Pas claire ce qui amène des inquiétudes ?
QUID du modèle économique et du projet ? Si TP peut faire jouer son réseau pour amener de la clientèle alors pourquoi ne pas intervenir plutôt en tant qu'apporteur d'affaires? Vendre des appartements par morceaux en lot ou action pour lever les fonds nécessaire pour quel projet à court moyen et long terme?  

Les",125,2025-03-31 21:00:00,Anonyme
